Dealer Billing Statement for: March 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15757,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H44TL015757,,"$45,422.50 ",$0.00 ,"$45,422.50 ",3/27/2026,$0.00 ,$0.00 ,"$45,422.50 ","$45,422.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$31.34 ,$0.00 ,$0.00 ,$0.00 ,$31.34 ,$31.34 ,"$7,326.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,15823,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H51TL015823,,"$46,860.40 ",$0.00 ,"$46,860.40 ",3/26/2026,$0.00 ,$0.00 ,"$46,860.40 ","$46,860.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$38.80 ,$0.00 ,$0.00 ,$0.00 ,$38.80 ,$38.80 ,"$9,069.75 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15868,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H7XTL015868,,"$52,123.00 ",$0.00 ,"$52,123.00 ",3/27/2026,$0.00 ,$0.00 ,"$52,123.00 ","$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$35.96 ,$0.00 ,$0.00 ,$0.00 ,$35.96 ,$35.96 ,"$8,406.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16014,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H47TL016014,,"$45,993.70 ",$0.00 ,"$45,993.70 ",3/27/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$31.73 ,$0.00 ,$0.00 ,$0.00 ,$31.73 ,$31.73 ,"$7,418.34 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16205,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H70TL016205,,"$52,123.00 ",$0.00 ,"$52,123.00 ",3/27/2026,$0.00 ,$0.00 ,"$52,123.00 ","$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$35.96 ,$0.00 ,$0.00 ,$0.00 ,$35.96 ,$35.96 ,"$8,406.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,16500,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H45TL016500,,"$45,993.70 ",$0.00 ,"$45,993.70 ",3/26/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$38.08 ,$0.00 ,$0.00 ,$0.00 ,$38.08 ,$38.08 ,"$8,902.01 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,16581,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H58TL016581,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/26/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$39.27 ,$0.00 ,$0.00 ,$0.00 ,$39.27 ,$39.27 ,"$9,180.31 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,16641,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H79TL016641,,"$52,123.00 ",$0.00 ,"$52,123.00 ",3/26/2026,$0.00 ,$0.00 ,"$52,123.00 ","$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$43.16 ,$0.00 ,$0.00 ,$0.00 ,$43.16 ,$43.16 ,"$10,088.32 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16894,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H57TL016894,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/27/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.73 ,$0.00 ,$0.00 ,$0.00 ,$32.73 ,$32.73 ,"$7,650.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16898,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H54TL016898,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/27/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.73 ,$0.00 ,$0.00 ,$0.00 ,$32.73 ,$32.73 ,"$7,650.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,16912,12/16/2025,7/16/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H8XTL016912,,"$64,667.40 ","$64,667.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,667.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$276.64 ,$0.00 ,$0.00 ,$0.00 ,$276.64 ,$954.11 ,"$64,667.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16998,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H76TL016998,,"$52,123.00 ",$0.00 ,"$52,123.00 ",3/27/2026,$0.00 ,$0.00 ,"$52,123.00 ","$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$35.96 ,$0.00 ,$0.00 ,$0.00 ,$35.96 ,$35.96 ,"$8,406.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,17269,12/16/2025,7/16/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H49TL017269,A7820,"$57,870.00 ","$57,870.00 ",$0.00 ,,"($57,870.00)",$0.00 ,"($57,870.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$239.57 ,$0.00 ,$0.00 ,$0.00 ,$239.57 ,$845.84 ,"$56,003.23 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/14/2026,17914,1/14/2026,8/14/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL017914,,"$66,543.40 ","$66,543.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,543.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$284.66 ,$0.00 ,$0.00 ,$0.00 ,$284.66 ,$708.35 ,"$66,543.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,18544,1/6/2026,8/6/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H4XTL018544,,"$57,870.00 ","$57,870.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$57,870.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$247.56 ,$0.00 ,$0.00 ,$0.00 ,$247.56 ,$680.32 ,"$57,870.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/12/2026,19159,1/12/2026,8/12/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL019159,A7861,"$66,543.40 ","$66,543.40 ",$0.00 ,,"($66,543.40)",$0.00 ,"($66,543.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$36.74 ,$0.00 ,$0.00 ,$0.00 ,$36.74 ,$478.91 ,"$8,586.25 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,22351,2/4/2026,9/4/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H01TL022351,A7914,"$60,671.20 ","$60,671.20 ",$0.00 ,,"($60,671.20)",$0.00 ,"($60,671.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$200.94 ,$0.00 ,$0.00 ,$0.00 ,$200.94 ,$410.39 ,"$46,971.25 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,22502,2/4/2026,9/4/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL022502,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$259.54 ,$0.00 ,$0.00 ,$0.00 ,$259.54 ,$468.99 ,"$60,671.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,22524,2/23/2026,9/23/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H98TL022524,,"$66,643.40 ","$66,643.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$285.09 ,$0.00 ,$0.00 ,$0.00 ,$285.09 ,$340.31 ,"$66,643.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/6/2026,23021,2/6/2026,9/6/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL023021,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$259.54 ,$0.00 ,$0.00 ,$0.00 ,$259.54 ,$452.24 ,"$60,671.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,23108,2/13/2026,9/13/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H9XTL023108,A7938,"$66,643.40 ","$66,643.40 ",$0.00 ,,"($66,643.40)",$0.00 ,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$137.95 ,$0.00 ,$0.00 ,$0.00 ,$137.95 ,$285.20 ,"$32,246.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,23352,2/13/2026,9/13/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H08TL023352,A7939,"$60,671.20 ","$60,671.20 ",$0.00 ,,"($60,671.20)",$0.00 ,"($60,671.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$33.50 ,$0.00 ,$0.00 ,$0.00 ,$33.50 ,$167.55 ,"$7,828.54 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,23824,2/17/2026,9/17/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H01TL023824,A7948,"$60,106.00 ","$60,106.00 ",$0.00 ,,"($60,106.00)",$0.00 ,"($60,106.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$190.77 ,$0.00 ,$0.00 ,$0.00 ,$190.77 ,$290.37 ,"$44,594.77 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/25/2026,24111,2/25/2026,9/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H94TL024111,A7972,"$66,643.40 ","$66,643.40 ",$0.00 ,,"($66,643.40)",$0.00 ,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$202.32 ,$0.00 ,$0.00 ,$0.00 ,$202.32 ,$239.13 ,"$47,295.32 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,24223,3/17/2026,10/17/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H02TL024223,A8041,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/17/2026,"($60,671.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$83.72 ,$0.00 ,$0.00 ,$0.00 ,$83.72 ,$83.72 ,"$19,571.35 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,24575,2/23/2026,9/23/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H83TL024575,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$277.06 ,$0.00 ,$0.00 ,$0.00 ,$277.06 ,$330.72 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/25/2026,24874,2/25/2026,9/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H82TL024874,,"$64,767.40 ","$64,767.40 ",$0.00 ,,"($64,767.40)",$0.00 ,"($64,767.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$214.50 ,$0.00 ,$0.00 ,$0.00 ,$214.50 ,$250.28 ,"$50,142.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,24951,3/4/2026,10/4/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H94TL024951,A7968,"$66,643.40 ",$0.00 ,"$66,643.40 ",3/4/2026,$0.00 ,$0.00 ,"$66,643.40 ","$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$257.49 ,$0.00 ,$0.00 ,$0.00 ,$257.49 ,$257.49 ,"$60,194.04 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,25694,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H3XTL025694,,"$54,665.20 ",$0.00 ,"$54,665.20 ",3/2/2026,$0.00 ,$0.00 ,"$54,665.20 ","$54,665.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.30 ,$0.00 ,$0.00 ,$0.00 ,$226.30 ,$226.30 ,"$52,901.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,25868,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H81TL025868,,"$64,202.20 ",$0.00 ,"$64,202.20 ",3/2/2026,$0.00 ,$0.00 ,"$64,202.20 ","$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$265.78 ,$0.00 ,$0.00 ,$0.00 ,$265.78 ,$265.78 ,"$62,131.16 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,25983,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H09TL025983,A7998,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/2/2026,"($60,671.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$200.93 ,$0.00 ,$0.00 ,$0.00 ,$200.93 ,$200.93 ,"$46,971.25 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,26093,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H95TL026093,A8013,"$66,643.40 ",$0.00 ,"$66,643.40 ",3/2/2026,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$220.71 ,$0.00 ,$0.00 ,$0.00 ,$220.71 ,$220.71 ,"$51,594.89 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,26391,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H47TL026391,,"$57,970.00 ",$0.00 ,"$57,970.00 ",3/2/2026,$0.00 ,$0.00 ,"$57,970.00 ","$57,970.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$239.98 ,$0.00 ,$0.00 ,$0.00 ,$239.98 ,$239.98 ,"$56,100.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,26588,3/16/2026,10/16/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H80TL026588,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/16/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$143.00 ,$0.00 ,$0.00 ,$0.00 ,$143.00 ,$143.00 ,"$33,428.34 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,26592,3/26/2026,10/26/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H82TL026592,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/26/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$53.62 ,$0.00 ,$0.00 ,$0.00 ,$53.62 ,$53.62 ,"$12,535.63 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,26722,3/5/2026,10/5/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H9XTL026722,,"$66,643.40 ",$0.00 ,"$66,643.40 ",3/5/2026,$0.00 ,$0.00 ,"$66,643.40 ","$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$248.30 ,$0.00 ,$0.00 ,$0.00 ,$248.30 ,$248.30 ,"$58,044.25 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,26766,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H89TL026766,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/25/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$62.56 ,$0.00 ,$0.00 ,$0.00 ,$62.56 ,$62.56 ,"$14,624.90 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,26792,3/16/2026,10/16/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H8XTL026792,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/16/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$143.00 ,$0.00 ,$0.00 ,$0.00 ,$143.00 ,$143.00 ,"$33,428.34 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,27113,3/17/2026,10/17/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H82TL027113,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/17/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$134.06 ,$0.00 ,$0.00 ,$0.00 ,$134.06 ,$134.06 ,"$31,339.06 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27465,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H44TL027465,,"$57,404.80 ",$0.00 ,"$57,404.80 ",3/24/2026,$0.00 ,$0.00 ,"$57,404.80 ","$57,404.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$63.37 ,$0.00 ,$0.00 ,$0.00 ,$63.37 ,$63.37 ,"$14,814.14 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27505,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL027505,,"$66,643.40 ",$0.00 ,"$66,643.40 ",3/24/2026,$0.00 ,$0.00 ,"$66,643.40 ","$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$73.57 ,$0.00 ,$0.00 ,$0.00 ,$73.57 ,$73.57 ,"$17,198.30 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27694,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H84TL027694,,"$64,202.20 ",$0.00 ,"$64,202.20 ",3/24/2026,$0.00 ,$0.00 ,"$64,202.20 ","$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$70.87 ,$0.00 ,$0.00 ,$0.00 ,$70.87 ,$70.87 ,"$16,568.31 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27695,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H86TL027695,,"$64,202.20 ",$0.00 ,"$64,202.20 ",3/24/2026,$0.00 ,$0.00 ,"$64,202.20 ","$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$70.87 ,$0.00 ,$0.00 ,$0.00 ,$70.87 ,$70.87 ,"$16,568.31 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27711,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H80TL027711,,"$64,202.20 ",$0.00 ,"$64,202.20 ",3/24/2026,$0.00 ,$0.00 ,"$64,202.20 ","$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$70.87 ,$0.00 ,$0.00 ,$0.00 ,$70.87 ,$70.87 ,"$16,568.31 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,27793,3/19/2026,10/19/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H86TL027793,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/19/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$116.19 ,$0.00 ,$0.00 ,$0.00 ,$116.19 ,$116.19 ,"$27,160.52 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27827,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H88TL027827,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/24/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$71.50 ,"$16,714.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27850,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H83TL027850,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/24/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$71.50 ,"$16,714.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,27863,3/31/2026,10/31/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H81TL027863,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/31/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.94 ,$0.00 ,$0.00 ,$0.00 ,$8.94 ,$8.94 ,"$2,089.27 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,27867,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H89TL027867,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/25/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$62.56 ,$0.00 ,$0.00 ,$0.00 ,$62.56 ,$62.56 ,"$14,624.90 "
